VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
665,176,0.08173,0.04669,0.11352,-0.43183,0.44348,0.78538,-0.39088,-0.87676,0.28017,-1,0.42452,0.29474,0.49506,0.50725,0.99992
666,179,0.08527,0.01362,0.12158,-0.39628,0.17147,0.89686,-0.28724,-0.95207,0.05632,-1,0.49052,0.2643,0.50867,0.49789,0.99992
667,176,0.08173,0.04669,0.11352,-0.43183,0.44348,0.78538,-0.39088,-0.87676,0.28017,-1,0.42452,0.29474,0.49506,0.50725,0.99992
668,174,0.0563,0.0403,0.10216,-0.41615,0.41301,0.81008,-0.36942,-0.89085,0.26441,-1,0.45207,0.35183,0.49583,0.50243,0.99998
669,174,0.0563,0.0403,0.10216,-0.41615,0.41301,0.81008,-0.36942,-0.89085,0.26441,-1,0.45207,0.35183,0.49583,0.50243,0.99998
670,180,0.05819,0.01059,0.11047,-0.38555,0.16892,0.90204,-0.28247,-0.95336,0.05906,-1,0.51335,0.32598,0.48353,0.50148,0.99973
671,179,0.08527,0.01362,0.12158,-0.39628,0.17147,0.89686,-0.28724,-0.95207,0.05632,-1,0.49052,0.2643,0.50867,0.49789,0.99992
672,173,0.02373,0.00605,0.09726,-0.37891,0.15386,0.90757,-0.27433,-0.9563,0.04893,-1,0.54372,0.40368,0.49722,0.49695,0.99998
673,180,0.05819,0.01059,0.11047,-0.38555,0.16892,0.90204,-0.28247,-0.95336,0.05906,-1,0.51335,0.32598,0.48353,0.50148,0.99973
674,171,0.02281,0.03959,0.08617,-0.39439,0.48582,0.78002,-0.38995,-0.85709,0.33665,-1,0.4713,0.43168,0.50008,0.49765,0.99999
675,171,0.02281,0.03959,0.08617,-0.39439,0.48582,0.78002,-0.38995,-0.85709,0.33665,-1,0.4713,0.43168,0.50008,0.49765,0.99999
676,180,0.05819,0.01059,0.11047,-0.38555,0.16892,0.90204,-0.28247,-0.95336,0.05906,-1,0.51335,0.32598,0.48353,0.50148,0.99973
677,174,0.0563,0.0403,0.10216,-0.41615,0.41301,0.81008,-0.36942,-0.89085,0.26441,-1,0.45207,0.35183,0.49583,0.50243,0.99998
678,181,0.02513,-0.02578,0.09936,-0.36099,-0.11073,0.92031,-0.21786,-0.9496,-0.19766,-1,0.60992,0.38047,0.50487,0.50368,0.99996
679,173,0.02373,0.00605,0.09726,-0.37891,0.15386,0.90757,-0.27433,-0.9563,0.04893,-1,0.54372,0.40368,0.49722,0.49695,0.99998
680,58,0.00191,0.00374,0.08933,-0.35223,0.15616,0.91628,-0.29562,-0.9484,0.04984,-1,0.56256,0.45176,0.51547,0.5002,0.99976
681,58,0.00191,0.00374,0.08933,-0.35223,0.15616,0.91628,-0.29562,-0.9484,0.04984,-1,0.56256,0.45176,0.51547,0.5002,0.99976
682,59,0.00067,-0.02478,0.09349,-0.34067,-0.05734,0.93843,-0.29547,-0.94104,-0.16476,-1,0.62321,0.43021,0.52018,0.50078,0.99959
683,181,0.02513,-0.02578,0.09936,-0.36099,-0.11073,0.92031,-0.21786,-0.9496,-0.19766,-1,0.60992,0.38047,0.50487,0.50368,0.99996
684,173,0.02373,0.00605,0.09726,-0.37891,0.15386,0.90757,-0.27433,-0.9563,0.04893,-1,0.54372,0.40368,0.49722,0.49695,0.99998
685,181,0.02513,-0.02578,0.09936,-0.36099,-0.11073,0.92031,-0.21786,-0.9496,-0.19766,-1,0.60992,0.38047,0.50487,0.50368,0.99996
686,182,0.05995,-0.0269,0.11252,-0.35123,-0.09665,0.92566,-0.21947,-0.95266,-0.18063,-1,0.58963,0.29931,0.48856,0.50147,0.99987
687,182,0.05995,-0.0269,0.11252,-0.35123,-0.09665,0.92566,-0.21947,-0.95266,-0.18063,-1,0.58963,0.29931,0.48856,0.50147,0.99987
688,180,0.05819,0.01059,0.11047,-0.38555,0.16892,0.90204,-0.28247,-0.95336,0.05906,-1,0.51335,0.32598,0.48353,0.50148,0.99973
689,173,0.02373,0.00605,0.09726,-0.37891,0.15386,0.90757,-0.27433,-0.9563,0.04893,-1,0.54372,0.40368,0.49722,0.49695,0.99998
690,179,0.08527,0.01362,0.12158,-0.39628,0.17147,0.89686,-0.28724,-0.95207,0.05632,-1,0.49052,0.2643,0.50867,0.49789,0.99992
691,180,0.05819,0.01059,0.11047,-0.38555,0.16892,0.90204,-0.28247,-0.95336,0.05906,-1,0.51335,0.32598,0.48353,0.50148,0.99973
692,182,0.05995,-0.0269,0.11252,-0.35123,-0.09665,0.92566,-0.21947,-0.95266,-0.18063,-1,0.58963,0.29931,0.48856,0.50147,0.99987
693,45,0.02521,-0.05355,0.0942,-0.36023,-0.37767,0.84904,-0.16538,-0.86905,-0.45583,-1,0.66969,0.36308,0.5035,0.49886,0.99999
694,182,0.05995,-0.0269,0.11252,-0.35123,-0.09665,0.92566,-0.21947,-0.95266,-0.18063,-1,0.58963,0.29931,0.48856,0.50147,0.99987
695,181,0.02513,-0.02578,0.09936,-0.36099,-0.11073,0.92031,-0.21786,-0.9496,-0.19766,-1,0.60992,0.38047,0.50487,0.50368,0.99996
696,182,0.05995,-0.0269,0.11252,-0.35123,-0.09665,0.92566,-0.21947,-0.95266,-0.18063,-1,0.58963,0.29931,0.48856,0.50147,0.99987
697,45,0.02521,-0.05355,0.0942,-0.36023,-0.37767,0.84904,-0.16538,-0.86905,-0.45583,-1,0.66969,0.36308,0.5035,0.49886,0.99999
698,40,0.06013,-0.0589,0.10523,-0.34073,-0.3588,0.86518,-0.16189,-0.88331,-0.42898,-1,0.65747,0.28152,0.50174,0.49947,1
699,40,0.06013,-0.0589,0.10523,-0.34073,-0.3588,0.86518,-0.16189,-0.88331,-0.42898,-1,0.65747,0.28152,0.50174,0.49947,1
700,183,0.08903,-0.02744,0.12398,-0.36413,-0.08835,0.9214,-0.21883,-0.95372,-0.17585,-1,0.57184,0.23149,0.51764,0.49983,0.99969
701,182,0.05995,-0.0269,0.11252,-0.35123,-0.09665,0.92566,-0.21947,-0.95266,-0.18063,-1,0.58963,0.29931,0.48856,0.50147,0.99987
702,182,0.05995,-0.0269,0.11252,-0.35123,-0.09665,0.92566,-0.21947,-0.95266,-0.18063,-1,0.58963,0.29931,0.48856,0.50147,0.99987
703,183,0.08903,-0.02744,0.12398,-0.36413,-0.08835,0.9214,-0.21883,-0.95372,-0.17585,-1,0.57184,0.23149,0.51764,0.49983,0.99969
704,179,0.08527,0.01362,0.12158,-0.39628,0.17147,0.89686,-0.28724,-0.95207,0.05632,-1,0.49052,0.2643,0.50867,0.49789,0.99992
705,183,0.08903,-0.02744,0.12398,-0.36413,-0.08835,0.9214,-0.21883,-0.95372,-0.17585,-1,0.57184,0.23149,0.51764,0.49983,0.99969
706,40,0.06013,-0.0589,0.10523,-0.34073,-0.3588,0.86518,-0.16189,-0.88331,-0.42898,-1,0.65747,0.28152,0.50174,0.49947,1
707,36,0.09008,-0.06333,0.1155,-0.34115,-0.34879,0.86908,-0.1578,-0.88943,-0.41775,-1,0.64632,0.21129,0.50083,0.50062,1
708,36,0.09008,-0.06333,0.1155,-0.34115,-0.34879,0.86908,-0.1578,-0.88943,-0.41775,-1,0.64632,0.21129,0.50083,0.50062,1
709,30,0.11534,-0.02728,0.13521,-0.37098,-0.06864,0.92025,-0.22666,-0.95462,-0.16054,-1,0.55411,0.16996,0.49909,0.50549,0.99997
710,183,0.08903,-0.02744,0.12398,-0.36413,-0.08835,0.9214,-0.21883,-0.95372,-0.17585,-1,0.57184,0.23149,0.51764,0.49983,0.99969
711,179,0.08527,0.01362,0.12158,-0.39628,0.17147,0.89686,-0.28724,-0.95207,0.05632,-1,0.49052,0.2643,0.50867,0.49789,0.99992
712,183,0.08903,-0.02744,0.12398,-0.36413,-0.08835,0.9214,-0.21883,-0.95372,-0.17585,-1,0.57184,0.23149,0.51764,0.49983,0.99969
713,30,0.11534,-0.02728,0.13521,-0.37098,-0.06864,0.92025,-0.22666,-0.95462,-0.16054,-1,0.55411,0.16996,0.49909,0.50549,0.99997
714,30,0.11534,-0.02728,0.13521,-0.37098,-0.06864,0.92025,-0.22666,-0.95462,-0.16054,-1,0.55411,0.16996,0.49909,0.50549,0.99997
715,29,0.11132,0.01762,0.13216,-0.38474,0.18871,0.89842,-0.30026,-0.94702,0.07153,-1,0.46617,0.20602,0.4962,0.49918,0.99998
716,179,0.08527,0.01362,0.12158,-0.39628,0.17147,0.89686,-0.28724,-0.95207,0.05632,-1,0.49052,0.2643,0.50867,0.49789,0.99992
717,47,0.00075,-0.04952,0.0882,-0.38955,-0.36058,0.84748,-0.21192,-0.86039,-0.46348,-1,0.67716,0.41462,0.49996,0.5021,1
718,181,0.02513,-0.02578,0.09936,-0.36099,-0.11073,0.92031,-0.21786,-0.9496,-0.19766,-1,0.60992,0.38047,0.50487,0.50368,0.99996
719,59,0.00067,-0.02478,0.09349,-0.34067,-0.05734,0.93843,-0.29547,-0.94104,-0.16476,-1,0.62321,0.43021,0.52018,0.50078,0.99959
720,181,0.02513,-0.02578,0.09936,-0.36099,-0.11073,0.92031,-0.21786,-0.9496,-0.19766,-1,0.60992,0.38047,0.50487,0.50368,0.99996
721,47,0.00075,-0.04952,0.0882,-0.38955,-0.36058,0.84748,-0.21192,-0.86039,-0.46348,-1,0.67716,0.41462,0.49996,0.5021,1
722,45,0.02521,-0.05355,0.0942,-0.36023,-0.37767,0.84904,-0.16538,-0.86905,-0.45583,-1,0.66969,0.36308,0.5035,0.49886,0.99999
723,184,0.23274,0.09761,0.12395,-0.29627,0.95243,0.06052,0.33128,0.04314,0.93989,-1,0.22537,0.54099,0.47559,0.49256,0.99935
724,185,0.19419,0.08561,0.12559,0.05562,0.68537,-0.72285,0.54154,0.58678,0.59786,-1,0.19848,0.64156,0.53775,0.59393,0.98965
725,186,0.22521,0.09597,0.13078,-0.14857,0.77334,-0.61325,0.40255,0.61379,0.67561,-1,0.23814,0.56671,0.3613,0.37727,0.96444
726,187,0.2178,0.10656,0.12443,0.28855,-0.28778,-0.91134,0.26414,0.93867,-0.21162,-1,0.26352,0.59574,0.50515,0.50265,0.99997
727,186,0.22521,0.09597,0.13078,-0.14857,0.77334,-0.61325,0.40255,0.61379,0.67561,-1,0.23814,0.56671,0.3613,0.37727,0.96444
728,185,0.19419,0.08561,0.12559,0.05562,0.68537,-0.72285,0.54154,0.58678,0.59786,-1,0.19848,0.64156,0.53775,0.59393,0.98965
729,185,0.19419,0.08561,0.12559,0.05562,0.68537,-0.72285,0.54154,0.58678,0.59786,-1,0.19848,0.64156,0.53775,0.59393,0.98965
730,188,0.18604,0.1034,0.11059,-0.34837,0.28893,-0.88802,0.42541,0.89293,0.12302,-1,0.23693,0.6815,0.50598,0.4417,0.99655
731,187,0.2178,0.10656,0.12443,0.28855,-0.28778,-0.91134,0.26414,0.93867,-0.21162,-1,0.26352,0.59574,0.50515,0.50265,0.99997
732,187,0.2178,0.10656,0.12443,0.28855,-0.28778,-0.91134,0.26414,0.93867,-0.21162,-1,0.26352,0.59574,0.50515,0.50265,0.99997
733,188,0.18604,0.1034,0.11059,-0.34837,0.28893,-0.88802,0.42541,0.89293,0.12302,-1,0.23693,0.6815,0.50598,0.4417,0.99655
734,189,0.20883,0.11854,0.11527,0.11185,0.13578,-0.98089,0.16888,0.97083,0.15433,-1,0.28514,0.62737,0.54722,0.54601,0.99563
735,188,0.18604,0.1034,0.11059,-0.34837,0.28893,-0.88802,0.42541,0.89293,0.12302,-1,0.23693,0.6815,0.50598,0.4417,0.99655
736,190,0.19519,0.11978,0.12558,-0.5347,0.63126,-0.55949,0.20729,0.74116,0.63535,-1,0.29448,0.66255,0.50864,0.54086,0.99825
737,189,0.20883,0.11854,0.11527,0.11185,0.13578,-0.98089,0.16888,0.97083,0.15433,-1,0.28514,0.62737,0.54722,0.54601,0.99563
738,188,0.18604,0.1034,0.11059,-0.34837,0.28893,-0.88802,0.42541,0.89293,0.12302,-1,0.23693,0.6815,0.50598,0.4417,0.99655
739,185,0.19419,0.08561,0.12559,0.05562,0.68537,-0.72285,0.54154,0.58678,0.59786,-1,0.19848,0.64156,0.53775,0.59393,0.98965
740,191,0.16306,0.07936,0.11584,0.07117,0.71647,-0.69063,0.57035,0.5379,0.61673,-1,0.15941,0.71608,0.49734,0.49751,0.99999
741,192,0.19916,0.09793,0.09187,-0.26219,0.90091,0.34251,0.3221,-0.2532,0.90818,-1,0.13559,0.60956,0.50371,0.4995,0.99999
742,191,0.16306,0.07936,0.11584,0.07117,0.71647,-0.69063,0.57035,0.5379,0.61673,-1,0.15941,0.71608,0.49734,0.49751,0.99999
743,185,0.19419,0.08561,0.12559,0.05562,0.68537,-0.72285,0.54154,0.58678,0.59786,-1,0.19848,0.64156,0.53775,0.59393,0.98965
744,191,0.16306,0.07936,0.11584,0.07117,0.71647,-0.69063,0.57035,0.5379,0.61673,-1,0.15941,0.71608,0.49734,0.49751,0.99999
745,192,0.19916,0.09793,0.09187,-0.26219,0.90091,0.34251,0.3221,-0.2532,0.90818,-1,0.13559,0.60956,0.50371,0.4995,0.99999
746,193,0.17023,0.09499,0.07702,-0.04025,0.36689,0.92602,0.54715,-0.76962,0.32561,-1,0.07841,0.67199,0.50355,0.49996,0.99999
747,193,0.17023,0.09499,0.07702,-0.04025,0.36689,0.92602,0.54715,-0.76962,0.32561,-1,0.07841,0.67199,0.50355,0.49996,0.99999
748,192,0.19916,0.09793,0.09187,-0.26219,0.90091,0.34251,0.3221,-0.2532,0.90818,-1,0.13559,0.60956,0.50371,0.4995,0.99999
749,194,0.19846,0.10434,0.0752,-0.10671,0.29827,0.94523,0.5857,-0.75159,0.30011,-1,0.09214,0.5965,0.58789,0.52075,0.99178
750,191,0.16306,0.07936,0.11584,0.07117,0.71647,-0.69063,0.57035,0.5379,0.61673,-1,0.15941,0.71608,0.49734,0.49751,0.99999
751,193,0.17023,0.09499,0.07702,-0.04025,0.36689,0.92602,0.54715,-0.76962,0.32561,-1,0.07841,0.67199,0.50355,0.49996,0.99999
752,195,0.14188,0.08589,0.08001,-0.03524,0.36707,0.92614,0.53755,-0.77652,0.32516,-1,0.06813,0.74885,0.49584,0.49784,0.99998
753,195,0.14188,0.08589,0.08001,-0.03524,0.36707,0.92614,0.53755,-0.77652,0.32516,-1,0.06813,0.74885,0.49584,0.49784,0.99998
754,196,0.13852,0.07483,0.10884,0.03851,0.71407,-0.69574,0.55242,0.56421,0.60951,-1,0.12794,0.77545,0.50335,0.50325,0.99998
755,191,0.16306,0.07936,0.11584,0.07117,0.71647,-0.69063,0.57035,0.5379,0.61673,-1,0.15941,0.71608,0.49734,0.49751,0.99999
756,196,0.13852,0.07483,0.10884,0.03851,0.71407,-0.69574,0.55242,0.56421,0.60951,-1,0.12794,0.77545,0.50335,0.50325,0.99998
757,195,0.14188,0.08589,0.08001,-0.03524,0.36707,0.92614,0.53755,-0.77652,0.32516,-1,0.06813,0.74885,0.49584,0.49784,0.99998
758,197,0.11356,0.0753,0.08654,-0.08762,0.34349,0.93247,0.55026,-0.76544,0.33114,-1,0.05743,0.82495,0.49393,0.49475,0.99994
759,197,0.11356,0.0753,0.08654,-0.08762,0.34349,0.93247,0.55026,-0.76544,0.33114,-1,0.05743,0.82495,0.49393,0.49475,0.99994
760,198,0.11197,0.0692,0.10096,-0.02242,0.70678,-0.70335,0.50525,0.61453,0.60094,-1,0.09468,0.84197,0.50165,0.51393,0.9998
761,196,0.13852,0.07483,0.10884,0.03851,0.71407,-0.69574,0.55242,0.56421,0.60951,-1,0.12794,0.77545,0.50335,0.50325,0.99998
762,198,0.11197,0.0692,0.10096,-0.02242,0.70678,-0.70335,0.50525,0.61453,0.60094,-1,0.09468,0.84197,0.50165,0.51393,0.9998
763,197,0.11356,0.0753,0.08654,-0.08762,0.34349,0.93247,0.55026,-0.76544,0.33114,-1,0.05743,0.82495,0.49393,0.49475,0.99994
764,199,0.0861,0.06441,0.08762,-0.0875,0.35357,0.92873,0.53529,-0.7714,0.34157,-1,0.04538,0.90064,0.40213,0.48261,0.99002
765,199,0.0861,0.06441,0.08762,-0.0875,0.35357,0.92873,0.53529,-0.7714,0.34157,-1,0.04538,0.90064,0.40213,0.48261,0.99002
766,200,0.0854,0.06093,0.09467,-0.05505,0.75923,-0.64468,0.46495,0.59057,0.65509,-1,0.06365,0.90923,0.50046,0.50026,1
767,198,0.11197,0.0692,0.10096,-0.02242,0.70678,-0.70335,0.50525,0.61453,0.60094,-1,0.09468,0.84197,0.50165,0.51393,0.9998
768,199,0.0861,0.06441,0.08762,-0.0875,0.35357,0.92873,0.53529,-0.7714,0.34157,-1,0.04538,0.90064,0.40213,0.48261,0.99002
769,201,0.05809,0.05566,0.08948,-0.3625,0.66841,0.64795,0.8229,-0.09703,0.55612,-1,0.03368,0.97587,0.53194,0.49888,0.99898
770,200,0.0854,0.06093,0.09467,-0.05505,0.75923,-0.64468,0.46495,0.59057,0.65509,-1,0.06365,0.90923,0.50046,0.50026,1
771,191,0.16306,0.07936,0.11584,0.07117,0.71647,-0.69063,0.57035,0.5379,0.61673,-1,0.15941,0.71608,0.49734,0.49751,0.99999
772,202,0.16101,0.09494,0.10849,-0.11148,0.7666,-0.62923,0.75857,0.47308,0.44261,-1,0.19673,0.73755,0.63309,0.89539,0.7756
773,188,0.18604,0.1034,0.11059,-0.34837,0.28893,-0.88802,0.42541,0.89293,0.12302,-1,0.23693,0.6815,0.50598,0.4417,0.99655
774,191,0.16306,0.07936,0.11584,0.07117,0.71647,-0.69063,0.57035,0.5379,0.61673,-1,0.15941,0.71608,0.49734,0.49751,0.99999
775,196,0.13852,0.07483,0.10884,0.03851,0.71407,-0.69574,0.55242,0.56421,0.60951,-1,0.12794,0.77545,0.50335,0.50325,0.99998
776,203,0.13658,0.08796,0.10344,-0.15793,0.79068,-0.58839,0.77321,0.46801,0.42223,-1,0.15983,0.7934,0.49069,0.49579,0.9999
777,203,0.13658,0.08796,0.10344,-0.15793,0.79068,-0.58839,0.77321,0.46801,0.42223,-1,0.15983,0.7934,0.49069,0.49579,0.9999
778,202,0.16101,0.09494,0.10849,-0.11148,0.7666,-0.62923,0.75857,0.47308,0.44261,-1,0.19673,0.73755,0.63309,0.89539,0.7756
779,191,0.16306,0.07936,0.11584,0.07117,0.71647,-0.69063,0.57035,0.5379,0.61673,-1,0.15941,0.71608,0.49734,0.49751,0.99999
780,196,0.13852,0.07483,0.10884,0.03851,0.71407,-0.69574,0.55242,0.56421,0.60951,-1,0.12794,0.77545,0.50335,0.50325,0.99998
781,198,0.11197,0.0692,0.10096,-0.02242,0.70678,-0.70335,0.50525,0.61453,0.60094,-1,0.09468,0.84197,0.50165,0.51393,0.9998
782,204,0.1104,0.07745,0.0972,-0.2285,0.75808,-0.60744,0.75663,0.52905,0.37636,-1,0.11498,0.8522,0.49568,0.50062,0.99998
783,204,0.1104,0.07745,0.0972,-0.2285,0.75808,-0.60744,0.75663,0.52905,0.37636,-1,0.11498,0.8522,0.49568,0.50062,0.99998
784,203,0.13658,0.08796,0.10344,-0.15793,0.79068,-0.58839,0.77321,0.46801,0.42223,-1,0.15983,0.7934,0.49069,0.49579,0.9999
785,196,0.13852,0.07483,0.10884,0.03851,0.71407,-0.69574,0.55242,0.56421,0.60951,-1,0.12794,0.77545,0.50335,0.50325,0.99998
786,198,0.11197,0.0692,0.10096,-0.02242,0.70678,-0.70335,0.50525,0.61453,0.60094,-1,0.09468,0.84197,0.50165,0.51393,0.9998
787,200,0.0854,0.06093,0.09467,-0.05505,0.75923,-0.64468,0.46495,0.59057,0.65509,-1,0.06365,0.90923,0.50046,0.50026,1
788,205,0.08402,0.06637,0.09301,-0.29367,0.76747,-0.56663,0.68422,0.58148,0.43318,-1,0.07624,0.9158,0.52625,0.50238,0.9993
789,205,0.08402,0.06637,0.09301,-0.29367,0.76747,-0.56663,0.68422,0.58148,0.43318,-1,0.07624,0.9158,0.52625,0.50238,0.9993
790,204,0.1104,0.07745,0.0972,-0.2285,0.75808,-0.60744,0.75663,0.52905,0.37636,-1,0.11498,0.8522,0.49568,0.50062,0.99998
791,198,0.11197,0.0692,0.10096,-0.02242,0.70678,-0.70335,0.50525,0.61453,0.60094,-1,0.09468,0.84197,0.50165,0.51393,0.9998
792,205,0.08402,0.06637,0.09301,-0.29367,0.76747,-0.56663,0.68422,0.58148,0.43318,-1,0.07624,0.9158,0.52625,0.50238,0.9993
793,200,0.0854,0.06093,0.09467,-0.05505,0.75923,-0.64468,0.46495,0.59057,0.65509,-1,0.06365,0.90923,0.50046,0.50026,1
794,201,0.05809,0.05566,0.08948,-0.3625,0.66841,0.64795,0.8229,-0.09703,0.55612,-1,0.03368,0.97587,0.53194,0.49888,0.99898
795,201,0.05809,0.05566,0.08948,-0.3625,0.66841,0.64795,0.8229,-0.09703,0.55612,-1,0.03368,0.97587,0.53194,0.49888,0.99898
796,199,0.0861,0.06441,0.08762,-0.0875,0.35357,0.92873,0.53529,-0.7714,0.34157,-1,0.04538,0.90064,0.40213,0.48261,0.99002
797,206,0.08448,0.06855,0.0899,-0.10547,0.2426,0.96173,0.48066,-0.8361,0.26142,-1,0.03304,0.8992,0.50312,0.5027,0.99998
798,197,0.11356,0.0753,0.08654,-0.08762,0.34349,0.93247,0.55026,-0.76544,0.33114,-1,0.05743,0.82495,0.49393,0.49475,0.99994
799,206,0.08448,0.06855,0.0899,-0.10547,0.2426,0.96173,0.48066,-0.8361,0.26142,-1,0.03304,0.8992,0.50312,0.5027,0.99998
800,199,0.0861,0.06441,0.08762,-0.0875,0.35357,0.92873,0.53529,-0.7714,0.34157,-1,0.04538,0.90064,0.40213,0.48261,0.99002
801,206,0.08448,0.06855,0.0899,-0.10547,0.2426,0.96173,0.48066,-0.8361,0.26142,-1,0.03304,0.8992,0.50312,0.5027,0.99998
802,197,0.11356,0.0753,0.08654,-0.08762,0.34349,0.93247,0.55026,-0.76544,0.33114,-1,0.05743,0.82495,0.49393,0.49475,0.99994
803,207,0.11155,0.08132,0.08978,-0.10406,0.26528,0.95592,0.50495,-0.81584,0.27908,-1,0.04002,0.82174,0.50384,0.50278,0.99998
804,195,0.14188,0.08589,0.08001,-0.03524,0.36707,0.92614,0.53755,-0.77652,0.32516,-1,0.06813,0.74885,0.49584,0.49784,0.99998
805,207,0.11155,0.08132,0.08978,-0.10406,0.26528,0.95592,0.50495,-0.81584,0.27908,-1,0.04002,0.82174,0.50384,0.50278,0.99998
806,197,0.11356,0.0753,0.08654,-0.08762,0.34349,0.93247,0.55026,-0.76544,0.33114,-1,0.05743,0.82495,0.49393,0.49475,0.99994
807,207,0.11155,0.08132,0.08978,-0.10406,0.26528,0.95592,0.50495,-0.81584,0.27908,-1,0.04002,0.82174,0.50384,0.50278,0.99998
808,195,0.14188,0.08589,0.08001,-0.03524,0.36707,0.92614,0.53755,-0.77652,0.32516,-1,0.06813,0.74885,0.49584,0.49784,0.99998
809,208,0.13948,0.09444,0.08472,-0.06678,0.31074,0.9448,0.4973,-0.81278,0.29955,-1,0.0434,0.74457,0.50817,0.50661,0.99989
810,193,0.17023,0.09499,0.07702,-0.04025,0.36689,0.92602,0.54715,-0.76962,0.32561,-1,0.07841,0.67199,0.50355,0.49996,0.99999
811,208,0.13948,0.09444,0.08472,-0.06678,0.31074,0.9448,0.4973,-0.81278,0.29955,-1,0.0434,0.74457,0.50817,0.50661,0.99989
812,195,0.14188,0.08589,0.08001,-0.03524,0.36707,0.92614,0.53755,-0.77652,0.32516,-1,0.06813,0.74885,0.49584,0.49784,0.99998
813,208,0.13948,0.09444,0.08472,-0.06678,0.31074,0.9448,0.4973,-0.81278,0.29955,-1,0.0434,0.74457,0.50817,0.50661,0.99989
814,193,0.17023,0.09499,0.07702,-0.04025,0.36689,0.92602,0.54715,-0.76962,0.32561,-1,0.07841,0.67199,0.50355,0.49996,0.99999
815,209,0.16747,0.10536,0.08291,-0.0233,0.35408,0.9315,0.58341,-0.75412,0.29823,-1,0.04899,0.66578,0.50999,0.50918,0.99982
816,194,0.19846,0.10434,0.0752,-0.10671,0.29827,0.94523,0.5857,-0.75159,0.30011,-1,0.09214,0.5965,0.58789,0.52075,0.99178
817,209,0.16747,0.10536,0.08291,-0.0233,0.35408,0.9315,0.58341,-0.75412,0.29823,-1,0.04899,0.66578,0.50999,0.50918,0.99982
818,193,0.17023,0.09499,0.07702,-0.04025,0.36689,0.92602,0.54715,-0.76962,0.32561,-1,0.07841,0.67199,0.50355,0.49996,0.99999
819,209,0.16747,0.10536,0.08291,-0.0233,0.35408,0.9315,0.58341,-0.75412,0.29823,-1,0.04899,0.66578,0.50999,0.50918,0.99982
820,194,0.19846,0.10434,0.0752,-0.10671,0.29827,0.94523,0.5857,-0.75159,0.30011,-1,0.09214,0.5965,0.58789,0.52075,0.99178
821,210,0.19546,0.11246,0.07963,-0.38841,0.00547,0.91816,0.34198,-0.92679,0.14696,-1,0.06826,0.59121,0.53912,0.58026,0.99196
822,211,0.23883,0.11526,0.07973,-0.26,0.22156,0.9368,0.76843,-0.54162,0.33774,-1,0.12753,0.49416,0.54921,0.50637,0.99753
823,210,0.19546,0.11246,0.07963,-0.38841,0.00547,0.91816,0.34198,-0.92679,0.14696,-1,0.06826,0.59121,0.53912,0.58026,0.99196
824,194,0.19846,0.10434,0.0752,-0.10671,0.29827,0.94523,0.5857,-0.75159,0.30011,-1,0.09214,0.5965,0.58789,0.52075,0.99178
825,210,0.19546,0.11246,0.07963,-0.38841,0.00547,0.91816,0.34198,-0.92679,0.14696,-1,0.06826,0.59121,0.53912,0.58026,0.99196
826,211,0.23883,0.11526,0.07973,-0.26,0.22156,0.9368,0.76843,-0.54162,0.33774,-1,0.12753,0.49416,0.54921,0.50637,0.99753
827,212,0.23506,0.11996,0.09172,0.0533,-0.91251,0.39886,0.53329,-0.31462,-0.78305,-1,0.0936,0.48484,0.49669,0.49926,0.99999
828,213,0.22193,0.12368,0.10057,-0.03429,-0.8589,0.50478,0.54154,-0.4435,-0.7124,-1,0.05413,0.49994,0.461,0.50626,0.99844
829,210,0.19546,0.11246,0.07963,-0.38841,0.00547,0.91816,0.34198,-0.92679,0.14696,-1,0.06826,0.59121,0.53912,0.58026,0.99196
830,212,0.23506,0.11996,0.09172,0.0533,-0.91251,0.39886,0.53329,-0.31462,-0.78305,-1,0.0936,0.48484,0.49669,0.49926,0.99999
831,210,0.19546,0.11246,0.07963,-0.38841,0.00547,0.91816,0.34198,-0.92679,0.14696,-1,0.06826,0.59121,0.53912,0.58026,0.99196
832,213,0.22193,0.12368,0.10057,-0.03429,-0.8589,0.50478,0.54154,-0.4435,-0.7124,-1,0.05413,0.49994,0.461,0.50626,0.99844
833,214,0.20979,0.12598,0.09917,-0.45412,-0.53757,0.7051,0.40383,-0.83304,-0.37627,-1,0.03619,0.5267,0.39622,0.55429,0.98609
834,194,0.19846,0.10434,0.0752,-0.10671,0.29827,0.94523,0.5857,-0.75159,0.30011,-1,0.09214,0.5965,0.58789,0.52075,0.99178
835,192,0.19916,0.09793,0.09187,-0.26219,0.90091,0.34251,0.3221,-0.2532,0.90818,-1,0.13559,0.60956,0.50371,0.4995,0.99999
836,211,0.23883,0.11526,0.07973,-0.26,0.22156,0.9368,0.76843,-0.54162,0.33774,-1,0.12753,0.49416,0.54921,0.50637,0.99753
837,192,0.19916,0.09793,0.09187,-0.26219,0.90091,0.34251,0.3221,-0.2532,0.90818,-1,0.13559,0.60956,0.50371,0.4995,0.99999
