VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y
791, 303,  0.74458,  0.1443,  0.07142, -0.98294, -0.18395,  0.00,  0.77355,  0.63061
792, 304,  0.84775,  0.00119,  0.05159,  1.00, -0.00295, -5.86514E-7,  0.6846,  0.51726
793, 305,  0.84817,  0.1443,  0.07142,  1.00, -0.00295, -5.86514E-7,  0.6846,  0.63061
794, 306,  0.84817,  0.1443,  0.14357,  1.00, -0.00295, -5.86514E-7,  0.77355,  0.63061
795, 304,  0.84775,  0.00119,  0.05159,  1.00, -0.00295, -5.86514E-7,  0.6846,  0.51726
796, 306,  0.84817,  0.1443,  0.14357,  1.00, -0.00295, -5.86514E-7,  0.77355,  0.63061
797, 307,  0.84775,  0.00119,  0.10961,  1.00, -0.00295, -5.86514E-7,  0.77355,  0.51726
798, 308,  0.77136,  0.00119,  0.05159,  0.00, -1.00, -3.28697E-7,  0.77051,  0.70384
799, 309,  0.84775,  0.00119,  0.05159,  0.00, -1.00, -3.28697E-7,  0.73799,  0.70384
800, 310,  0.84775,  0.00119,  0.10961,  0.00, -1.00, -3.28697E-7,  0.73799,  0.66787
801, 308,  0.77136,  0.00119,  0.05159,  0.00, -1.00, -3.28697E-7,  0.77051,  0.70384
802, 310,  0.84775,  0.00119,  0.10961,  0.00, -1.00, -3.28697E-7,  0.73799,  0.66787
803, 311,  0.77136,  0.00119,  0.10961,  0.00, -1.00, -3.28697E-7,  0.77051,  0.66787
804, 312,  0.77136,  0.00119,  0.10961,  0.00, -0.23088,  0.97298,  0.6846,  0.51726
805, 313,  0.84775,  0.00119,  0.10961,  0.00, -0.23088,  0.97298,  0.59777,  0.51726
806, 314,  0.84817,  0.1443,  0.14357,  0.00, -0.23088,  0.97298,  0.59777,  0.63061
807, 312,  0.77136,  0.00119,  0.10961,  0.00, -0.23088,  0.97298,  0.6846,  0.51726
808, 314,  0.84817,  0.1443,  0.14357,  0.00, -0.23088,  0.97298,  0.59777,  0.63061
809, 315,  0.74458,  0.1443,  0.14357,  0.00, -0.23088,  0.97298,  0.6846,  0.63061
810, 316,  0.74458,  0.1443,  0.07142,  0.00,  0.13725, -0.99054,  0.6846,  0.63061
811, 317,  0.84817,  0.1443,  0.07142,  0.00,  0.13725, -0.99054,  0.59777,  0.63061
812, 318,  0.84775,  0.00119,  0.05159,  0.00,  0.13725, -0.99054,  0.59777,  0.51726
813, 316,  0.74458,  0.1443,  0.07142,  0.00,  0.13725, -0.99054,  0.6846,  0.63061
814, 318,  0.84775,  0.00119,  0.05159,  0.00,  0.13725, -0.99054,  0.59777,  0.51726
815, 319,  0.77136,  0.00119,  0.05159,  0.00,  0.13725, -0.99054,  0.6846,  0.51726
816, 320, -0.78579,  0.77042,  0.01715, -0.27372,  0.96099,  0.03973,  0.49911,  0.93015
817, 321,  0.00,  0.77064,  0.01712,  0.00,  0.9986,  0.05281,  0.00856,  0.93015
818, 322,  0.00,  0.75109, -0.05938,  0.00,  0.89263, -0.4508,  0.00856,  0.95669
819, 320, -0.78579,  0.77042,  0.01715, -0.27372,  0.96099,  0.03973,  0.49911,  0.93015
820, 322,  0.00,  0.75109, -0.05938,  0.00,  0.89263, -0.4508,  0.00856,  0.95669
821, 323, -0.78993,  0.75087, -0.05935, -0.32069,  0.84815, -0.42166,  0.49911,  0.95669
822, 320, -0.78579,  0.77042,  0.01715, -0.27372,  0.96099,  0.03973,  0.49911,  0.93015
823, 324,  0.00,  0.75207,  0.06789,  0.00,  0.78199,  0.62329,  0.00856,  0.89544
824, 321,  0.00,  0.77064,  0.01712,  0.00,  0.9986,  0.05281,  0.00856,  0.93015
825, 320, -0.78579,  0.77042,  0.01715, -0.27372,  0.96099,  0.03973,  0.49911,  0.93015
826, 325, -0.78324,  0.75122,  0.06801, -0.20332,  0.78433,  0.58608,  0.49911,  0.89544
827, 324,  0.00,  0.75207,  0.06789,  0.00,  0.78199,  0.62329,  0.00856,  0.89544
828, 326, -0.82716,  0.72397, -0.04668, -0.79621,  0.54376, -0.26526,  0.58179,  0.95669
829, 320, -0.78579,  0.77042,  0.01715, -0.27372,  0.96099,  0.03973,  0.49911,  0.93015
830, 323, -0.78993,  0.75087, -0.05935, -0.32069,  0.84815, -0.42166,  0.49911,  0.95669
831, 326, -0.82716,  0.72397, -0.04668, -0.79621,  0.54376, -0.26526,  0.58179,  0.95669
832, 327, -0.82532,  0.7444,  0.03094, -0.7192,  0.68385,  0.12287,  0.58179,  0.89544
833, 320, -0.78579,  0.77042,  0.01715, -0.27372,  0.96099,  0.03973,  0.49911,  0.93015
834, 327, -0.82532,  0.7444,  0.03094, -0.7192,  0.68385,  0.12287,  0.58179,  0.89544
835, 325, -0.78324,  0.75122,  0.06801, -0.20332,  0.78433,  0.58608,  0.49911,  0.89544
836, 320, -0.78579,  0.77042,  0.01715, -0.27372,  0.96099,  0.03973,  0.49911,  0.93015
837, 328,  0.00,  0.69342,  0.10595,  0.00,  0.46942,  0.88297,  0.00856,  0.85822
838, 324,  0.00,  0.75207,  0.06789,  0.00,  0.78199,  0.62329,  0.00856,  0.89544
839, 325, -0.78324,  0.75122,  0.06801, -0.20332,  0.78433,  0.58608,  0.49911,  0.89544
840, 328,  0.00,  0.69342,  0.10595,  0.00,  0.46942,  0.88297,  0.00856,  0.85822
841, 325, -0.78324,  0.75122,  0.06801, -0.20332,  0.78433,  0.58608,  0.49911,  0.89544
842, 329, -0.82529,  0.69322,  0.10645, -0.42961,  0.50341,  0.74968,  0.52617,  0.85822
843, 327, -0.82532,  0.7444,  0.03094, -0.7192,  0.68385,  0.12287,  0.58179,  0.89544
844, 329, -0.82529,  0.69322,  0.10645, -0.42961,  0.50341,  0.74968,  0.52617,  0.85822
845, 325, -0.78324,  0.75122,  0.06801, -0.20332,  0.78433,  0.58608,  0.49911,  0.89544
846, 330, -0.82566,  0.20385,  0.31123, -0.3629,  0.36167,  0.85878,  0.52617,  0.53196
847, 328,  0.00,  0.69342,  0.10595,  0.00,  0.46942,  0.88297,  0.00856,  0.85822
848, 329, -0.82529,  0.69322,  0.10645, -0.42961,  0.50341,  0.74968,  0.52617,  0.85822
849, 330, -0.82566,  0.20385,  0.31123, -0.3629,  0.36167,  0.85878,  0.52617,  0.53196
850, 331,  0.00,  0.20385,  0.31123,  0.00,  0.38636,  0.92235,  0.00856,  0.53196
851, 328,  0.00,  0.69342,  0.10595,  0.00,  0.46942,  0.88297,  0.00856,  0.85822
852, 329, -0.82529,  0.69322,  0.10645, -0.42961,  0.50341,  0.74968,  0.52617,  0.85822
853, 332, -0.85629,  0.20383,  0.27759, -0.89674,  0.17362,  0.40709,  0.58179,  0.53196
854, 330, -0.82566,  0.20385,  0.31123, -0.3629,  0.36167,  0.85878,  0.52617,  0.53196
855, 329, -0.82529,  0.69322,  0.10645, -0.42961,  0.50341,  0.74968,  0.52617,  0.85822
856, 333, -0.85595,  0.67864,  0.07317, -0.91688,  0.30982,  0.25168,  0.58179,  0.85822
857, 332, -0.85629,  0.20383,  0.27759, -0.89674,  0.17362,  0.40709,  0.58179,  0.53196
858, 329, -0.82529,  0.69322,  0.10645, -0.42961,  0.50341,  0.74968,  0.52617,  0.85822
859, 327, -0.82532,  0.7444,  0.03094, -0.7192,  0.68385,  0.12287,  0.58179,  0.89544
860, 333, -0.85595,  0.67864,  0.07317, -0.91688,  0.30982,  0.25168,  0.58179,  0.85822
861, 334,  0.00,  0.20382,  0.04209,  0.00, -0.35688, -0.93415,  0.73799,  0.66744
862, 335, -0.82566,  0.20382,  0.04209, -0.47098, -0.31607, -0.82358,  0.77051,  0.66744
863, 336, -0.82489,  0.59402, -0.10682, -0.45288, -0.2412, -0.85833,  0.77051,  0.70384
864, 334,  0.00,  0.20382,  0.04209,  0.00, -0.35688, -0.93415,  0.73799,  0.66744
865, 336, -0.82489,  0.59402, -0.10682, -0.45288, -0.2412, -0.85833,  0.77051,  0.70384
866, 337,  0.00,  0.59442, -0.10729,  0.00, -0.37708, -0.92618,  0.73799,  0.70384
867, 338, -0.85629,  0.20384,  0.08597, -0.96558, -0.09304, -0.24289,  0.59821,  0.65563
868, 339, -0.85629,  0.20383,  0.27759, -0.89674,  0.17362,  0.40709,  0.72153,  0.65563
869, 340, -0.85595,  0.67864,  0.07317, -0.91688,  0.30982,  0.25168,  0.72153,  0.9205
870, 338, -0.85629,  0.20384,  0.08597, -0.96558, -0.09304, -0.24289,  0.59821,  0.65563
871, 340, -0.85595,  0.67864,  0.07317, -0.91688,  0.30982,  0.25168,  0.72153,  0.9205
872, 341, -0.85556,  0.6121, -0.07542, -0.92127,  0.0244, -0.38817,  0.59821,  0.9205
873, 340, -0.85595,  0.67864,  0.07317, -0.91688,  0.30982,  0.25168,  0.72153,  0.9205
874, 342, -0.82716,  0.72397, -0.04668, -0.79621,  0.54376, -0.26526,  0.65433,  0.95177
875, 341, -0.85556,  0.6121, -0.07542, -0.92127,  0.0244, -0.38817,  0.59821,  0.9205
876, 340, -0.85595,  0.67864,  0.07317, -0.91688,  0.30982,  0.25168,  0.72153,  0.9205
877, 343, -0.82532,  0.7444,  0.03094, -0.7192,  0.68385,  0.12287,  0.72153,  0.95177
878, 342, -0.82716,  0.72397, -0.04668, -0.79621,  0.54376, -0.26526,  0.65433,  0.95177
879, 341, -0.85556,  0.6121, -0.07542, -0.92127,  0.0244, -0.38817,  0.59821,  0.9205
880, 342, -0.82716,  0.72397, -0.04668, -0.79621,  0.54376, -0.26526,  0.65433,  0.95177
881, 344, -0.82719,  0.67561, -0.10341, -0.75692,  0.29509, -0.58309,  0.59821,  0.95177
882, 345,  0.00,  0.70084, -0.12088,  0.00,  0.52398, -0.85173,  0.00856,  0.93015
883, 346,  0.00,  0.6518, -0.13128,  0.00, -0.09521, -0.99546,  0.00856,  0.89544
884, 347, -0.79134,  0.65091, -0.13225, -0.26553, -0.05207, -0.9627,  0.49911,  0.89544
885, 345,  0.00,  0.70084, -0.12088,  0.00,  0.52398, -0.85173,  0.00856,  0.93015
886, 347, -0.79134,  0.65091, -0.13225, -0.26553, -0.05207, -0.9627,  0.49911,  0.89544
887, 348, -0.79134,  0.70062, -0.12085, -0.30643,  0.51526, -0.80038,  0.49911,  0.93015
888, 349,  0.00,  0.75109, -0.05938,  0.00,  0.89263, -0.4508,  0.00856,  0.95669
889, 345,  0.00,  0.70084, -0.12088,  0.00,  0.52398, -0.85173,  0.00856,  0.93015
890, 348, -0.79134,  0.70062, -0.12085, -0.30643,  0.51526, -0.80038,  0.49911,  0.93015
891, 349,  0.00,  0.75109, -0.05938,  0.00,  0.89263, -0.4508,  0.00856,  0.95669
892, 348, -0.79134,  0.70062, -0.12085, -0.30643,  0.51526, -0.80038,  0.49911,  0.93015
893, 350, -0.78993,  0.75087, -0.05935, -0.32069,  0.84815, -0.42166,  0.49911,  0.95669
894, 348, -0.79134,  0.70062, -0.12085, -0.30643,  0.51526, -0.80038,  0.49911,  0.93015
895, 351, -0.82716,  0.72397, -0.04668, -0.79621,  0.54376, -0.26526,  0.58179,  0.95669
896, 350, -0.78993,  0.75087, -0.05935, -0.32069,  0.84815, -0.42166,  0.49911,  0.95669
897, 348, -0.79134,  0.70062, -0.12085, -0.30643,  0.51526, -0.80038,  0.49911,  0.93015
898, 352, -0.82719,  0.67561, -0.10341, -0.75692,  0.29509, -0.58309,  0.58179,  0.89544
899, 351, -0.82716,  0.72397, -0.04668, -0.79621,  0.54376, -0.26526,  0.58179,  0.95669
900, 348, -0.79134,  0.70062, -0.12085, -0.30643,  0.51526, -0.80038,  0.49911,  0.93015
901, 347, -0.79134,  0.65091, -0.13225, -0.26553, -0.05207, -0.9627,  0.49911,  0.89544
902, 352, -0.82719,  0.67561, -0.10341, -0.75692,  0.29509, -0.58309,  0.58179,  0.89544
903, 353, -0.85556,  0.6121, -0.07542, -0.92127,  0.0244, -0.38817,  0.58179,  0.85822
904, 352, -0.82719,  0.67561, -0.10341, -0.75692,  0.29509, -0.58309,  0.58179,  0.89544
905, 347, -0.79134,  0.65091, -0.13225, -0.26553, -0.05207, -0.9627,  0.49911,  0.89544
906, 353, -0.85556,  0.6121, -0.07542, -0.92127,  0.0244, -0.38817,  0.58179,  0.85822
907, 347, -0.79134,  0.65091, -0.13225, -0.26553, -0.05207, -0.9627,  0.49911,  0.89544
908, 354, -0.82489,  0.59402, -0.10682, -0.45288, -0.2412, -0.85833,  0.52617,  0.85822
909, 354, -0.82489,  0.59402, -0.10682, -0.45288, -0.2412, -0.85833,  0.52617,  0.85822
910, 347, -0.79134,  0.65091, -0.13225, -0.26553, -0.05207, -0.9627,  0.49911,  0.89544
911, 346,  0.00,  0.6518, -0.13128,  0.00, -0.09521, -0.99546,  0.00856,  0.89544
912, 355, -0.82566,  0.20382,  0.04209, -0.47098, -0.31607, -0.82358,  0.52617,  0.53196
913, 353, -0.85556,  0.6121, -0.07542, -0.92127,  0.0244, -0.38817,  0.58179,  0.85822
914, 354, -0.82489,  0.59402, -0.10682, -0.45288, -0.2412, -0.85833,  0.52617,  0.85822
915, 355, -0.82566,  0.20382,  0.04209, -0.47098, -0.31607, -0.82358,  0.52617,  0.53196
916, 356, -0.85629,  0.20384,  0.08597, -0.96558, -0.09304, -0.24289,  0.58179,  0.53196
917, 353, -0.85556,  0.6121, -0.07542, -0.92127,  0.0244, -0.38817,  0.58179,  0.85822
918, 354, -0.82489,  0.59402, -0.10682, -0.45288, -0.2412, -0.85833,  0.52617,  0.85822
919, 346,  0.00,  0.6518, -0.13128,  0.00, -0.09521, -0.99546,  0.00856,  0.89544
920, 357,  0.00,  0.59442, -0.10729,  0.00, -0.37708, -0.92618,  0.00856,  0.85822
921, 358, -0.59386,  0.39995,  0.65309,  0.09891, -0.91986,  0.37956,  0.68458,  0.50123
922, 359, -0.66856,  0.40213,  0.66983, -0.01719, -0.91123,  0.41154,  0.73321,  0.50123
923, 360, -0.72099,  0.40219,  0.47064, -0.24047, -0.91358, -0.32794,  0.73321,  0.39533
924, 358, -0.59386,  0.39995,  0.65309,  0.09891, -0.91986,  0.37956,  0.68458,  0.50123
925, 360, -0.72099,  0.40219,  0.47064, -0.24047, -0.91358, -0.32794,  0.73321,  0.39533
926, 361, -0.64888,  0.40002,  0.44407, -0.10049, -0.92038, -0.3779,  0.68458,  0.39533
927, 360, -0.72099,  0.40219,  0.47064, -0.24047, -0.91358, -0.32794,  0.73321,  0.39533
928, 359, -0.66856,  0.40213,  0.66983, -0.01719, -0.91123,  0.41154,  0.73321,  0.50123
929, 362, -0.73896,  0.41375,  0.67943, -0.36853, -0.78947,  0.49084,  0.77263,  0.50123
930, 360, -0.72099,  0.40219,  0.47064, -0.24047, -0.91358, -0.32794,  0.73321,  0.39533
931, 362, -0.73896,  0.41375,  0.67943, -0.36853, -0.78947,  0.49084,  0.77263,  0.50123
932, 363, -0.78508,  0.4138,  0.50423, -0.51993, -0.83727, -0.16929,  0.77263,  0.39533
933, 363, -0.78508,  0.4138,  0.50423, -0.51993, -0.83727, -0.16929,  0.77263,  0.39533
934, 362, -0.73896,  0.41375,  0.67943, -0.36853, -0.78947,  0.49084,  0.77263,  0.50123
935, 364, -0.77107,  0.44823,  0.6823, -0.74293, -0.34229,  0.57523,  0.78318,  0.50123
936, 363, -0.78508,  0.4138,  0.50423, -0.51993, -0.83727, -0.16929,  0.77263,  0.39533
937, 364, -0.77107,  0.44823,  0.6823, -0.74293, -0.34229,  0.57523,  0.78318,  0.50123
938, 365, -0.81575,  0.44828,  0.51254, -0.93301, -0.35484, -0.05989,  0.78318,  0.39533
939, 364, -0.77107,  0.44823,  0.6823, -0.74293, -0.34229,  0.57523,  0.78318,  0.50123
940, 366, -0.8208,  0.54407,  0.51391, -0.99711,  0.02371, -0.07219,  0.83935,  0.39533
941, 365, -0.81575,  0.44828,  0.51254, -0.93301, -0.35484, -0.05989,  0.78318,  0.39533
942, 364, -0.77107,  0.44823,  0.6823, -0.74293, -0.34229,  0.57523,  0.78318,  0.50123
943, 367, -0.77613,  0.54402,  0.6836, -0.79066,  0.02155,  0.61188,  0.83941,  0.50123
944, 366, -0.8208,  0.54407,  0.51391, -0.99711,  0.02371, -0.07219,  0.83935,  0.39533
945, 366, -0.8208,  0.54407,  0.51391, -0.99711,  0.02371, -0.07219,  0.83935,  0.39533
946, 367, -0.77613,  0.54402,  0.6836, -0.79066,  0.02155,  0.61188,  0.83941,  0.50123
947, 368, -0.76567,  0.64662,  0.68082, -0.7193,  0.39731,  0.56987,  0.8963,  0.50123
948, 366, -0.8208,  0.54407,  0.51391, -0.99711,  0.02371, -0.07219,  0.83935,  0.39533
949, 368, -0.76567,  0.64662,  0.68082, -0.7193,  0.39731,  0.56987,  0.8963,  0.50123
950, 369, -0.81033,  0.64667,  0.51118, -0.912,  0.40568, -0.0607,  0.8962,  0.39533
951, 370, -0.73605,  0.6742,  0.67857, -0.32145,  0.80627,  0.49659,  0.90834,  0.50123
952, 369, -0.81033,  0.64667,  0.51118, -0.912,  0.40568, -0.0607,  0.8962,  0.39533
953, 368, -0.76567,  0.64662,  0.68082, -0.7193,  0.39731,  0.56987,  0.8963,  0.50123
954, 370, -0.73605,  0.6742,  0.67857, -0.32145,  0.80627,  0.49659,  0.90834,  0.50123
955, 371, -0.78209,  0.67426,  0.50369, -0.47227,  0.86725, -0.15762,  0.90803,  0.39533
956, 369, -0.81033,  0.64667,  0.51118, -0.912,  0.40568, -0.0607,  0.8962,  0.39533
957, 372, -0.66825,  0.68258,  0.66972,  0.01032,  0.90114,  0.4334,  0.94126,  0.50123
958, 371, -0.78209,  0.67426,  0.50369, -0.47227,  0.86725, -0.15762,  0.90803,  0.39533
959, 370, -0.73605,  0.6742,  0.67857, -0.32145,  0.80627,  0.49659,  0.90834,  0.50123
960, 372, -0.66825,  0.68258,  0.66972,  0.01032,  0.90114,  0.4334,  0.94126,  0.50123
961, 373, -0.72056,  0.68265,  0.47103, -0.20768,  0.92838, -0.30819,  0.94126,  0.39533
962, 371, -0.78209,  0.67426,  0.50369, -0.47227,  0.86725, -0.15762,  0.90803,  0.39533
963, 374, -0.59358,  0.68386,  0.65299,  0.10813,  0.907,  0.407,  0.9856,  0.50123
964, 373, -0.72056,  0.68265,  0.47103, -0.20768,  0.92838, -0.30819,  0.94126,  0.39533
965, 372, -0.66825,  0.68258,  0.66972,  0.01032,  0.90114,  0.4334,  0.94126,  0.50123
966, 374, -0.59358,  0.68386,  0.65299,  0.10813,  0.907,  0.407,  0.9856,  0.50123
967, 375, -0.64843,  0.68393,  0.4446, -0.09115,  0.93225, -0.35014,  0.9856,  0.39533
968, 373, -0.72056,  0.68265,  0.47103, -0.20768,  0.92838, -0.30819,  0.94126,  0.39533
969, 376, -0.66147,  0.42924,  0.69645,  0.11733, -0.38371,  0.91597,  0.13154,  0.19545
970, 377, -0.66134,  0.54661,  0.69644,  0.14742,  0.00102,  0.98907,  0.13154,  0.3396
971, 378, -0.71934,  0.4423,  0.70274, -0.10464, -0.31506,  0.94329,  0.21828,  0.19545
972, 379, -0.73896,  0.41375,  0.67943, -0.36853, -0.78947,  0.49084,  0.24986,  0.15293
973, 376, -0.66147,  0.42924,  0.69645,  0.11733, -0.38371,  0.91597,  0.13154,  0.19545
974, 378, -0.71934,  0.4423,  0.70274, -0.10464, -0.31506,  0.94329,  0.21828,  0.19545
975, 379, -0.73896,  0.41375,  0.67943, -0.36853, -0.78947,  0.49084,  0.24986,  0.15293
976, 378, -0.71934,  0.4423,  0.70274, -0.10464, -0.31506,  0.94329,  0.21828,  0.19545
977, 380, -0.7374,  0.46719,  0.70194, -0.24845, -0.09319,  0.96415,  0.23056,  0.2285
978, 378, -0.71934,  0.4423,  0.70274, -0.10464, -0.31506,  0.94329,  0.21828,  0.19545
979, 377, -0.66134,  0.54661,  0.69644,  0.14742,  0.00102,  0.98907,  0.13154,  0.3396
980, 380, -0.7374,  0.46719,  0.70194, -0.24845, -0.09319,  0.96415,  0.23056,  0.2285
981, 379, -0.73896,  0.41375,  0.67943, -0.36853, -0.78947,  0.49084,  0.24986,  0.15293
982, 380, -0.7374,  0.46719,  0.70194, -0.24845, -0.09319,  0.96415,  0.23056,  0.2285
983, 381, -0.77107,  0.44823,  0.6823, -0.74293, -0.34229,  0.57523,  0.27917,  0.18534
984, 379, -0.73896,  0.41375,  0.67943, -0.36853, -0.78947,  0.49084,  0.24986,  0.15293
985, 382, -0.66856,  0.40213,  0.66983, -0.01719, -0.91123,  0.41154,  0.13154,  0.15293
986, 376, -0.66147,  0.42924,  0.69645,  0.11733, -0.38371,  0.91597,  0.13154,  0.19545
987, 383, -0.58669,  0.54728,  0.67971,  0.25457,  0.00005,  0.96705,  0.01096,  0.3396
988, 377, -0.66134,  0.54661,  0.69644,  0.14742,  0.00102,  0.98907,  0.13154,  0.3396
989, 376, -0.66147,  0.42924,  0.69645,  0.11733, -0.38371,  0.91597,  0.13154,  0.19545
990, 383, -0.58669,  0.54728,  0.67971,  0.25457,  0.00005,  0.96705,  0.01096,  0.3396
991, 376, -0.66147,  0.42924,  0.69645,  0.11733, -0.38371,  0.91597,  0.13154,  0.19545
992, 384, -0.58682,  0.429,  0.67972,  0.23554, -0.37562,  0.89634,  0.01096,  0.19545
993, 376, -0.66147,  0.42924,  0.69645,  0.11733, -0.38371,  0.91597,  0.13154,  0.19545
994, 382, -0.66856,  0.40213,  0.66983, -0.01719, -0.91123,  0.41154,  0.13154,  0.15293
995, 385, -0.59386,  0.39995,  0.65309,  0.09891, -0.91986,  0.37956,  0.01096,  0.15293
996, 376, -0.66147,  0.42924,  0.69645,  0.11733, -0.38371,  0.91597,  0.13154,  0.19545
997, 385, -0.59386,  0.39995,  0.65309,  0.09891, -0.91986,  0.37956,  0.01096,  0.15293
998, 384, -0.58682,  0.429,  0.67972,  0.23554, -0.37562,  0.89634,  0.01096,  0.19545
999, 381, -0.77107,  0.44823,  0.6823, -0.74293, -0.34229,  0.57523,  0.27917,  0.18534
1000, 380, -0.7374,  0.46719,  0.70194, -0.24845, -0.09319,  0.96415,  0.23056,  0.2285
1001, 386, -0.73834,  0.54397,  0.70219, -0.21294,  0.00903,  0.97702,  0.23056,  0.3396
1002, 380, -0.7374,  0.46719,  0.70194, -0.24845, -0.09319,  0.96415,  0.23056,  0.2285
1003, 377, -0.66134,  0.54661,  0.69644,  0.14742,  0.00102,  0.98907,  0.13154,  0.3396
1004, 386, -0.73834,  0.54397,  0.70219, -0.21294,  0.00903,  0.97702,  0.23056,  0.3396
1005, 381, -0.77107,  0.44823,  0.6823, -0.74293, -0.34229,  0.57523,  0.27917,  0.18534
1006, 386, -0.73834,  0.54397,  0.70219, -0.21294,  0.00903,  0.97702,  0.23056,  0.3396
1007, 387, -0.77613,  0.54402,  0.6836, -0.79066,  0.02155,  0.61188,  0.27917,  0.3396
1008, 387, -0.77613,  0.54402,  0.6836, -0.79066,  0.02155,  0.61188,  0.27917,  0.3396
1009, 386, -0.73834,  0.54397,  0.70219, -0.21294,  0.00903,  0.97702,  0.23056,  0.3396
1010, 388, -0.73524,  0.6232,  0.70137, -0.25067,  0.11691,  0.96099,  0.23056,  0.45426
1011, 386, -0.73834,  0.54397,  0.70219, -0.21294,  0.00903,  0.97702,  0.23056,  0.3396
1012, 377, -0.66134,  0.54661,  0.69644,  0.14742,  0.00102,  0.98907,  0.13154,  0.3396
1013, 388, -0.73524,  0.6232,  0.70137, -0.25067,  0.11691,  0.96099,  0.23056,  0.45426
1014, 387, -0.77613,  0.54402,  0.6836, -0.79066,  0.02155,  0.61188,  0.27917,  0.3396
1015, 388, -0.73524,  0.6232,  0.70137, -0.25067,  0.11691,  0.96099,  0.23056,  0.45426
1016, 389, -0.76567,  0.64662,  0.68082, -0.7193,  0.39731,  0.56987,  0.27917,  0.48919
1017, 389, -0.76567,  0.64662,  0.68082, -0.7193,  0.39731,  0.56987,  0.27917,  0.48919
1018, 388, -0.73524,  0.6232,  0.70137, -0.25067,  0.11691,  0.96099,  0.23056,  0.45426
1019, 390, -0.71574,  0.64282,  0.70177, -0.07394,  0.30818,  0.94845,  0.19875,  0.47722
1020, 388, -0.73524,  0.6232,  0.70137, -0.25067,  0.11691,  0.96099,  0.23056,  0.45426
1021, 377, -0.66134,  0.54661,  0.69644,  0.14742,  0.00102,  0.98907,  0.13154,  0.3396
1022, 390, -0.71574,  0.64282,  0.70177, -0.07394,  0.30818,  0.94845,  0.19875,  0.47722
1023, 389, -0.76567,  0.64662,  0.68082, -0.7193,  0.39731,  0.56987,  0.27917,  0.48919
1024, 390, -0.71574,  0.64282,  0.70177, -0.07394,  0.30818,  0.94845,  0.19875,  0.47722
1025, 391, -0.73605,  0.6742,  0.67857, -0.32145,  0.80627,  0.49659,  0.22416,  0.5216
1026, 392, -0.66124,  0.65151,  0.69638,  0.12869,  0.35269,  0.92685,  0.13154,  0.47722
1027, 391, -0.73605,  0.6742,  0.67857, -0.32145,  0.80627,  0.49659,  0.22416,  0.5216
1028, 390, -0.71574,  0.64282,  0.70177, -0.07394,  0.30818,  0.94845,  0.19875,  0.47722
1029, 390, -0.71574,  0.64282,  0.70177, -0.07394,  0.30818,  0.94845,  0.19875,  0.47722
1030, 377, -0.66134,  0.54661,  0.69644,  0.14742,  0.00102,  0.98907,  0.13154,  0.3396
1031, 392, -0.66124,  0.65151,  0.69638,  0.12869,  0.35269,  0.92685,  0.13154,  0.47722
1032, 392, -0.66124,  0.65151,  0.69638,  0.12869,  0.35269,  0.92685,  0.13154,  0.47722
1033, 393, -0.66825,  0.68258,  0.66972,  0.01032,  0.90114,  0.4334,  0.13154,  0.5216
1034, 391, -0.73605,  0.6742,  0.67857, -0.32145,  0.80627,  0.49659,  0.22416,  0.5216
1035, 394, -0.59358,  0.68386,  0.65299,  0.10813,  0.907,  0.407,  0.01096,  0.5216
1036, 393, -0.66825,  0.68258,  0.66972,  0.01032,  0.90114,  0.4334,  0.13154,  0.5216
1037, 392, -0.66124,  0.65151,  0.69638,  0.12869,  0.35269,  0.92685,  0.13154,  0.47722
1038, 394, -0.59358,  0.68386,  0.65299,  0.10813,  0.907,  0.407,  0.01096,  0.5216
1039, 392, -0.66124,  0.65151,  0.69638,  0.12869,  0.35269,  0.92685,  0.13154,  0.47722
1040, 395, -0.58659,  0.65149,  0.67966,  0.23904,  0.34772,  0.90661,  0.01096,  0.47722
1041, 377, -0.66134,  0.54661,  0.69644,  0.14742,  0.00102,  0.98907,  0.13154,  0.3396
1042, 383, -0.58669,  0.54728,  0.67971,  0.25457,  0.00005,  0.96705,  0.01096,  0.3396
1043, 395, -0.58659,  0.65149,  0.67966,  0.23904,  0.34772,  0.90661,  0.01096,  0.47722
1044, 377, -0.66134,  0.54661,  0.69644,  0.14742,  0.00102,  0.98907,  0.13154,  0.3396
1045, 395, -0.58659,  0.65149,  0.67966,  0.23904,  0.34772,  0.90661,  0.01096,  0.47722
1046, 392, -0.66124,  0.65151,  0.69638,  0.12869,  0.35269,  0.92685,  0.13154,  0.47722
1047, 396, -0.72818,  0.54593,  0.44291, -0.38644,  0.00051, -0.92231,  0.94107,  0.34051
1048, 397, -0.80581,  0.54406,  0.47965, -0.73043,  0.01267, -0.68287,  0.97945,  0.3408
1049, 398, -0.72803,  0.65808,  0.44291, -0.38549,  0.4241, -0.81947,  0.94107,  0.38011
1050, 398, -0.72803,  0.65808,  0.44291, -0.38549,  0.4241, -0.81947,  0.94107,  0.38011
1051, 397, -0.80581,  0.54406,  0.47965, -0.73043,  0.01267, -0.68287,  0.97945,  0.3408
1052, 399, -0.79533,  0.64666,  0.47693, -0.67428,  0.36825, -0.6401,  0.97945,  0.38011
